epoch,acc,loss,val_acc,val_loss
130,0.703089623481711,0.7861585383891245,0.617163555316189,1.1176528939964314
131,0.6938939008922378,0.8144121592792831,0.6154917804485378,1.1072208159280108
132,0.6908634922472784,0.8167532538166822,0.6182780718946231,1.1013707882782051
133,0.6864746246800792,0.8311999050143902,0.6104764558414325,1.0992791434787847
134,0.6817722665200168,0.8470066994716183,0.6029534689411542,1.1185195972142894
135,0.6720192273909065,0.8690005201394665,0.6107550850151043,1.0965522978424727
136,0.6759552753471174,0.8525161301459783,0.606575647821065,1.1015997116995508
137,0.6797171618988357,0.84464483069852,0.6115909724489299,1.1174603077853147
138,0.6883904001938603,0.8286998293388932,0.6079687935441076,1.111864349974268
139,0.6931972552078296,0.8152037461460303,0.612148230738147,1.1195893016622802
140,0.6977951165326707,0.7959049371904189,0.6127054890024526,1.1181413061806802
141,0.7081054721495139,0.7775064437004618,0.6171635553411003,1.113531981845791
142,0.7100560799603876,0.7670212156328148,0.6185567010392317,1.101381805687769
143,0.7139921279165986,0.7553131771256231,0.6154917804485378,1.1091512889707942
144,0.7116583649996469,0.7603809323205051,0.6199498467622743,1.117994801717138
145,0.7100212476695235,0.7735711705776428,0.6193925884979686,1.1114809784792232
146,0.7084537949958704,0.7733522595924587,0.6182780719195345,1.1170706756934046
147,0.7009300219630235,0.7894950185293289,0.6057397603872394,1.1084379912020603
148,0.6952871921883884,0.8025760153351527,0.6146558930147122,1.1128572438479998
149,0.6908983245443711,0.8241789018461301,0.6068542769656735,1.1584013537730835
150,0.6803093106732805,0.8425046863769006,0.6029534689411542,1.1349176596585473
151,0.6818070988378712,0.8494298288310523,0.6088046809779332,1.1025123485917
152,0.6778362186260908,0.853150205835329,0.6115909724240185,1.1072559232464672
153,0.6899578529090367,0.8333881988043388,0.6188353301796883,1.0984534409491922
154,0.6896791946402563,0.8139598944198043,0.6085260518291727,1.1139577288719298
155,0.6987355881763097,0.8002386801216004,0.6179994427500146,1.093551471725617
156,0.706607684005685,0.7849143362081829,0.6115909724198666,1.1103550978575818
157,0.7098470862567261,0.7651649396049719,0.6188353301796883,1.1069738415165111
158,0.713817966489268,0.7523810583046393,0.6174421844607976,1.1129560142415054
159,0.721620397761829,0.7371831446644189,0.6171635553120371,1.1117915005762287
160,0.7158730711457439,0.7518148971926876,0.6163276678823634,1.1103850703745641
161,0.7122505137740915,0.7643582179211761,0.6154917804443859,1.1139525288358376
162,0.7094290989075357,0.771242683225052,0.6121482307132355,1.12381496765581
163,0.7030199589165921,0.7816669345192702,0.6157704095889944,1.1140893686777638
164,0.7016614999113057,0.7891260817044373,0.6113123432752581,1.1203748431834182
165,0.6931972552348198,0.8153101421373342,0.6129841181470611,1.1014932218319395
166,0.6843150231821534,0.8305348172914131,0.6182780718904712,1.1050521522951378
167,0.6836880420753212,0.8450308548228619,0.6040679855195883,1.1346629959323273
168,0.685603817636854,0.8306242274288814,0.6127054890024526,1.1172476653834842
169,0.6918039638763843,0.8209894228170084,0.6065756478169131,1.1238197386181763
170,0.6953916889945435,0.8069040587385303,0.6060183895567594,1.108867362071027
171,0.6994670660955256,0.7920572245966833,0.6219002507745339,1.1100463578879718
172,0.7098470862982494,0.766846412706576,0.6196712176135138,1.118557709842447
173,0.7176843498533698,0.7488983563027489,0.6297018668194208,1.113028267626312
174,0.7248598000606219,0.7438564082996454,0.621900250770382,1.1185510616244032
175,0.7225260371208324,0.733390741452241,0.6244079130718588,1.1164804063623215
176,0.7256609425947848,0.7274464032377518,0.6202284759068828,1.1321723745473085
177,0.7166742136799067,0.7458766036353526,0.6213429924853169,1.1128324687098952
178,0.7178236790043694,0.7578912793628731,0.6210643633365565,1.1098073778394273
179,0.7075829879318835,0.7760058558553176,0.6179994427458627,1.10970737871668
180,0.6996063952402966,0.7930465167524374,0.6202284759027309,1.0878818021175356
181,0.6973771291066622,0.8033857581163591,0.6004458066355255,1.132449588392996
182,0.6946950433495824,0.8114000028247449,0.6021175815031767,1.1144428914820261
183,0.6881117419333844,0.8292832859409379,0.6043466146600449,1.0973589828865347
184,0.6902713434790622,0.8197946712935771,0.6026748397923938,1.1211864221856667
185,0.6945905465371989,0.812515698508528,0.610197826696824,1.1136490259040328
186,0.7013480093537372,0.7933794790962911,0.6124268598578441,1.1219740909067293
187,0.7057020446736717,0.7757293062796559,0.6101978267009759,1.1392959600439574
188,0.7139224633514796,0.7620030924246526,0.6154917804485378,1.1218038958472174
189,0.717092201064392,0.749651942055794,0.6121482307132355,1.1238993902198449
190,0.7277160472512606,0.7218029280869688,0.6152131513039293,1.1304487455983985
191,0.7237799993012782,0.7280574132666252,0.6202284759068828,1.1158814130635872
192,0.7267059110362741,0.7263105816820198,0.6193925884730572,1.1308480819044222
193,0.7224912048673392,0.7412630482242168,0.6157704095889944,1.1270374955490592
194,0.7166045490940262,0.7468062382850732,0.6166062970269719,1.1425745099924107
195,0.707443658745589,0.7713012759528309,0.6115909724240185,1.155249139066193
196,0.7066773485645754,0.7808549095729853,0.6135413764321263,1.1212883855214388
197,0.6991535755524902,0.792040889334324,0.6152131513039293,1.1202548654938382
198,0.6929185969182875,0.8193139957490563,0.6140986347254952,1.121496577487413
199,0.6899926852248148,0.8251870393487303,0.6068542769656735,1.1227641544092264
200,0.6959490055154951,0.8047324094433841,0.6146558930105603,1.1317902323461635
201,0.7016963321731035,0.7995391231772585,0.6074115352548906,1.127561181459828
202,0.7058762060511743,0.7830778372450107,0.6099191975812787,1.1244581384092827
203,0.7139224633369464,0.76244490308744,0.6143772638701037,1.1218312164640387
204,0.7160124002552202,0.7596499097958067,0.6246865422164674,1.129202988527053
205,0.7223170434483134,0.730507920312717,0.6191139593533601,1.125610172864819
206,0.7267407433395953,0.7179213731265408,0.6219002507745339,1.122845714887426
207,0.7305722943796144,0.7158406384333643,0.622457509063751,1.136627892791544
208,0.7318959211521693,0.7200644974914678,0.623014767352968,1.12479189804717
209,0.7238496638311023,0.7292518720901218,0.6221788799440539,1.120418364040431
210,0.7202271064947448,0.7408914520592769,0.6135413764279743,1.1321535604051243
211,0.7137483019179206,0.7718120656473899,0.611869601568627,1.1193171522018803
212,0.7107527256447957,0.7722339714606141,0.6171635553120371,1.1174983667377378
213,0.703960430560231,0.7832543731063814,0.6110337141306496,1.1476166443626805
214,0.6989794140981695,0.8034989557099644,0.5998885483504603,1.1400063703504568
215,0.6901320143135294,0.8289611237795443,0.6101978266926721,1.1195988863681678
216,0.6963321606174209,0.8051133828770384,0.6068542769905849,1.110112113585941
217,0.7046222438728047,0.7932324905833827,0.6154917804485378,1.126147262031702
218,0.7089762792135008,0.7701810325191514,0.6207857341960998,1.1435108736186481
219,0.7086627886559324,0.7721625959915969,0.6179994427749259,1.1246585024203655
220,0.7192169702797583,0.7411547747831442,0.6168849261715805,1.1251354604818324
221,0.7255564457471063,0.7293841438385805,0.6149345221593208,1.131101081550005
222,0.7318262565870504,0.7173862432901204,0.6210643633407084,1.1279656068632349
223,0.7314779337261608,0.7090013635403941,0.6182780718946231,1.1258583505295152
224,0.734717336004192,0.7152915718500723,0.6166062970518833,1.1399313411728589
225,0.7286565188803665,0.7199865883078261,0.6221788799191424,1.1318146362049595
226,0.7247553031921818,0.731875808621662,0.6149345221842322,1.1392272003648938
227,0.7158730711249823,0.7474619028622995,0.6110337141306496,1.1201361257673206
228,0.713156153120638,0.7657667182552275,0.612148230738147,1.1317902849257973
229,0.7039255982423768,0.7799767578398489,0.6132627472875177,1.1147210681694204
230,0.6961928315411633,0.8086112568863357,0.6037893563998912,1.1481391422328062
231,0.6979344456276138,0.8006993336232255,0.6163276678823634,1.1175261888373824
232,0.6993277369652876,0.8008158191493023,0.6157704095931463,1.1254528207877248
233,0.7100909122201092,0.7764598957203146,0.6104764558704958,1.1293288536741395
234,0.7116931972822063,0.7711775740521958,0.6079687935441076,1.1311162688599952
235,0.7174753561580131,0.7542822309005239,0.6085260518333246,1.1286990835195665
236,0.7246159741034672,0.7354382820573528,0.6140986347254952,1.1394200115756559
237,0.7308161203637592,0.7123589458757568,0.6143772638701037,1.1346305030473065
238,0.7330453864268041,0.7040027260423234,0.6143772638701037,1.1360970057628055
239,0.7375735831886022,0.6988871525981516,0.6168849261715805,1.1481484451410864
240,0.7377477445868664,0.7043906621659095,0.6146558930147122,1.1360661599522481
241,0.7246856386831194,0.7271735306452001,0.617163555316189,1.1301259676305389
242,0.7298408165019219,0.7252424815060755,0.617163555316189,1.1302850341424866
243,0.7165697168259998,0.7534984460718774,0.6090833101225418,1.141107010887871
244,0.7144449475753386,0.761906944387879,0.6082474226887161,1.136633843490758
245,0.7059807029133859,0.7719931056633269,0.6107550849901929,1.135606451531445
246,0.699676059799187,0.7921135081152477,0.6012816940735031,1.1421983497459665
247,0.6972378000262522,0.8042613531799998,0.6135413764321263,1.1139379559402913
248,0.703890765930751,0.785111224723172,0.6032320980857627,1.1377849262648885
249,0.7082796335477781,0.7703497254814016,0.6115909724240185,1.1309380243667555
250,0.7117628617974973,0.7606022572138702,0.6140986347213433,1.1379557188655314
251,0.7153157546600871,0.7494204392307434,0.6149345221551689,1.1228943050455735
252,0.7263575882459742,0.7305276055786776,0.6152131512997774,1.1428786828744442
253,0.7332195479101911,0.7133185265019312,0.6138200055808867,1.1478300123833853
254,0.7335678706797293,0.7014904793761542,0.6138200055808867,1.1368061135691432
255,0.7408129854521004,0.6968049451144596,0.6157704095931463,1.141865774262546
